"<p>What is pattern matching and assignment operation (=) mean?</p>
"	"<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code></code></pre>
</div></td>
</tr>
</tbody>
</table>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>Pattern = Expression</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
<p>In a pattern matching operation, the expression on RHS is matched against the pattern on LHS and the value form the expression is <strong>bound/assigned</strong> the pattern.</p>
<div>
<p><br />
</p>
</div>
<div>
<p>For the pattern matching to work, all fields from the expression should be matching the pattern otherwise an error will be thrown. For example,</p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex&gt; %Fraction{} = %{a: 1, b:
2}  ** (MatchError) no match of right hand side value: %{a: 1, b: 2}</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
<div>
<div>
<div>
<p>When matching a map to a struct pattern, this isn’t the case, because %Fraction{} contains the field struct, which isn’t present in the map being matched.<br />
</p>
</div>
</div>
<div>
<div>
<p><br />
</p>
</div>
<div>
<p>This is equivalent to below:</p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex&gt; %{__struct__: Fraction, a: a, b: b} = %{ a: 1, b: 2}</code></pre>
<pre style=""line-height: 125%""><code>** (MatchError) no match of right hand side value: %{a: 1, b: 2}</code></pre>
<div>
<p><br />
</p>
</div>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
</div>
</div>
"	
"<p>By default, if you connect node A to B and B to C using Node.connect/1. Node A will be connected to both B &amp; C. How would you prevent such a fully connected cluster?</p>
"	"<div>
<div>
<div>
<div>
<p>This can be done by assigning different cookies to all the nodes and then, in A and C, using the <em>Node.set_cookie/2</em> function, which allows you to explicitly set different cookies that need to be used when connecting to different nodes. </p>
</div>
</div>
</div>
</div>
"	
"<p>What is a process dictionary; what are some function used to access it?</p>
"	"<p><span style=""background-color: rgb(255, 255, 255);"">As the name implies, process dictionaries are dictionaries belonging to specific process where the keys and values can be any term (any type of value). The </span><code>Process.get/1</code><span style=""background-color: rgb(255, 255, 255);"">, </span><code>Process.put/2</code><span style=""background-color: rgb(255, 255, 255);""> and </span><code>Process.delete/1</code><span style=""background-color: rgb(255, 255, 255);""> functions (and other from Process module) are used to manipulate the current process dictionary. PDs are isolated and belong to specific process.</span></p>
"	
"<p>How do you call anonymous functions?</p>
"	"<p>Using a dot operator, e.g.:</p>
<pre><code>foo.(1, 2, 3)</code></pre>
"	
"<p>What is a preferred library for implementing cron-like scheduling in Elixir?</p>
"	"<p>Quantum library.</p>
"	
"<p>Difference between <strong>require</strong>,<strong>import</strong>,<strong>use</strong>?</p>
"	"<ul>
<li>A module consists of functions and macros. You can use functions in other modules using fully qualified names but not macros;you need to <strong>require</strong> a module to use its macros:</li>
</ul>
<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>iex()&gt; Integer.mod(5, 3) # mod is a function 2 iex()&gt; Integer.is_even(42) ** (CompileError) iex:3: you must require Integer before invoking the macro Integer.is_even/1     (elixir) src/elixir_dispatch.erl:97: :elixir_dispatch.dispatch_require/6 iex()&gt; require Integer Integer iex()&gt; Integer.is_even(42) # is_even is a macro true </code></pre>
</div>
<ul>
<li><strong>use</strong> <em>requires</em> the given module and then calls the <strong>using</strong>/1 callback on it allowing the module to inject some code into the current context. So writing use X is same as writing</li>
</ul>
<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>require X X.__using__() </code></pre>
</div>
<ul>
<li><strong>import</strong> basically imports the modules namespace so you don't have to use the fully qualified name when calling functions AND macros</li>
</ul>
"	
"<p>How to exit shell that froze/hang up?</p>
"	"<p>Type <code>C-g</code> to open shell controls and type <code>?</code> to get help.</p>
"	
"<p>When you create a new project using <code>mix new new_project</code> what are the artifacts created?</p>
"	"<ul>
<li><code>mix.exs</code> - project configuration</li>
<li><code>config/</code> - to store application specific configurations</li>
<li><code>lib/</code> - for source files</li>
<li><code>test/</code> - for unit tests</li>
</ul>
"	
"<p>Explain <code>timeout_value</code> error.</p>
"	"<table>
<tbody>
<tr class=""odd"">
<td style=""text-align: left;"">The timeout value in a <span style=""background-color: rgb(243, 243, 243);"">receive..after</span> expression is evaluated to something else than an integer or <span style=""background-color: rgb(243, 243, 243);"">infinity</span>.</td>
</tr>
</tbody>
</table>
"	
"<p>GenServer.call/3 spec is as below:</p>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>call(server_pid, request, timeout \\ 5000)</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p>What is the timeout here implies?</p>
</div>
"	"<p>GenServer.call/3 makes a synchronous call to server_pid and waits until the timout (<strong>after</strong> <em>timeout</em> clause in <strong>receive</strong> loop). The default timeout is five seconds, but you can configure it to be less for better responsiveness or more. Note that when a request times out, it isn’t removed from the <strong>server_pid's mailbox</strong>. A request is a message that’s placed in the server_pid’s mailbox. A timeout means you give up waiting on the response, but the message remains in the receiver’s mailbox and will be processed at some point. </p>
"	
"<p>Explain <code>noproc</code> error.</p>
"	"<p>Trying to link or monitor to a non-existing process or port.</p>
"	
"<p>A process can be registered using Process.register/1.</p>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex&gt; Process
.register(:thing, pid)  iex&gt; Process.whereis(:thing)  #PID&lt;0.134.00&gt;</code></pre>
</div></td>
</tr>
</tbody>
</table>
<div>
<div>
<div>
<div>
<p>Elixir’s standard library also includes the implementation of a process registry in the Registry module </p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex&gt; Registry.start_link(name: :registry, keys: :unique)</code></pre>
<pre style=""line-height: 125%""><code>{:ok, #PID&lt;0.139.0&gt;}</code></pre>
<pre style=""line-height: 125%""><code>iex&gt; Registry.register(:registry, :thing, nil)  {:ok, #PID&lt;0.140.
0&gt;}  iex&gt; Registry.lookup(:registry, :thing)  [{#PID&lt;0.126.0&gt;, nil}]</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p>Why there are two APIs to do the same job?</p>
</div>
</div>
</div>
</div>
</div>
"	"<p>This module allows you to associate a process with one or more arbitrary complex keys, and then find the process (its pid) by doing a key-based lookup. In other words, Registry lets you use any term, not just atoms, so you can use it for dynamically created processes. This allows you to register processes using arbitrary terms such as {:database_worker, 1}, {:database_worker, 2}, and so on. </p>
"	
"<p>What is the difference between `spawn_link` and `spawn_monitor`?</p>
"	"<p><em>Linking</em> joins the calling process and spawned process—each receives notifications about the other. By contrast, <em>monitoring</em> lets a process spawn another and be notified of its termination, but without the reverse notification—it is one-way only(spawned-process to calling process).</p>
<p>In linking, a process receives an :EXIT message when the other process exits or fails, or if it doesn’t exist. When you monitor a process, you receive a :DOWN message when it exits or fails, or if it doesn’t exist.</p>
<p>If the intent is that a failure in one process should <em>terminate</em> another, then you need links. If instead you <em>need to know</em> when some other process exits for any reason, choose monitors.</p>
<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>defmodule Monitor1 do   import :timer, only: [ sleep: 1 ]    def sad_function do     sleep 500     exit(:boom)   end   def run do     res = spawn_monitor(Monitor1, :sad_function, [])     IO.puts inspect res     receive do       msg -&gt;         IO.puts &quot;MESSAGE RECEIVED: #{inspect msg}&quot;     after 1000 -&gt;         IO.puts &quot;Nothing happened as far as I am concerned&quot;     end   end end </code></pre>
</div>
<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>$ elixir -r monitor1.exs {#PID&lt;0.78.0&gt;, #Reference&lt;0.1328...&gt;} MESSAGE RECEIVED: {:DOWN, #Reference&lt;0.1328...&gt;, :process,                       #PID&lt;0.78.0&gt;, :boom} </code></pre>
</div>
"	
"<p>What is the difference between alias vs import?</p>
"	"<div>
<p><strong>Aliases</strong> are great for <strong>shortening module names</strong> but <strong>import</strong> helps when we use functions from a given module extensively and want to <strong>skip using module name</strong> part.</p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<p><strong>alias</strong></p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>defmodule MyModule do  alias Curiosum.Authenticatio
n.Admin  def function do     Admin.changeset(admin, params)  end end</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<p><strong>import</strong></p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>defmodule M
yModule do  alias Curiosum.Authentication.Admin  import Admin, only:
[changeset: 2]  def function do    changeset(admin, params)  end end</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<p><br />
</p>
</div>
"	
"<p>Explain the difference between <code>=:=</code> and <code>==</code> and <code>=/=</code> and <code>/=</code>.</p>
"	"<p><code>=:=</code> and <code>=/=</code> are type-strict, whereas <code>==</code> and <code>/=</code> are not.</p>
"	
